  2024-07-09 17:24:14 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 17:24:14 INFO  TestBase:71 - this for feed back method 
  2024-07-09 17:24:26 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 17:24:27 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 17:24:27 INFO  TestBase:45 - this verifyProductIcon method 
  2024-07-09 17:24:27 INFO  TestBase:70 -  get product icon....
  2024-07-09 17:24:29 INFO  TestBase:27 - test fail msg...
  2024-07-09 17:24:29 INFO  TestBase:24 - this is fail test method from util class
  2024-07-09 17:24:58 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 17:24:58 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 17:24:58 INFO  TestBase:53 - this verifyProductBar method 
  2024-07-09 17:24:58 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 17:25:13 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 17:25:13 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 17:25:13 INFO  TestBase:59 - commercial page  method call
  2024-07-09 17:25:25 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 17:25:25 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 17:25:25 INFO  TestBase:65 - this verifydisposerBar method 
  2024-07-09 17:25:42 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 17:25:42 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 17:25:43 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 17:25:43 INFO  TestBase:32 -  get title from homepageTest class....
  2024-07-09 17:26:19 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 17:26:19 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 17:26:19 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 17:26:19 INFO  TestBase:39 - this verifyRangeBrochure  method ....
  2024-07-09 17:26:19 INFO  TestBase:25 - clicking on range brochure box...
  2024-07-09 17:26:53 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 17:26:57 INFO  TestBase:30 - this verify disposer title method 
  2024-07-09 17:27:12 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 17:27:15 INFO  TestBase:41 - this for solution method 
  
